"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath"
"S1A_IW_SLC__1SDV_20250712T101707_20250712T101733_060049_0775E7_5440","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60049","127","658","2025-07-12T10:17:33.254838Z","2025-07-12T10:17:07Z","SLC","2025-07-12T10:17:07Z","2025-07-12T10:17:33Z","-19.887","-71.7233","-19.374435","-70.345459","-18.824026","-72.695679","-20.945366","-70.736732","-20.387037","-73.111885","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250712T101707_20250712T101733_060049_0775E7_5440.zip","3122.0994329452515","","","0","S1A_IWDV_0657_0663_060049_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250712T101642_20250712T101709_060049_0775E7_C349","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60049","127","653","2025-07-12T10:17:09.264440Z","2025-07-12T10:16:42Z","SLC","2025-07-12T10:16:42Z","2025-07-12T10:17:09Z","-18.421","-71.3495","-17.879309","-69.9804","-17.336128","-72.30896","-19.501873","-70.3769","-18.950834","-72.72905","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250712T101642_20250712T101709_060049_0775E7_C349.zip","3242.142876625061","","","0","S1A_IWDV_0653_0658_060049_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250724T101706_20250724T101732_060224_077BF2_FC3E","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60224","127","658","2025-07-24T10:17:32.726575Z","2025-07-24T10:17:06Z","SLC","2025-07-24T10:17:06Z","2025-07-24T10:17:32Z","-19.8868","-71.7231","-19.374126","-70.345177","-18.8237","-72.695358","-20.945427","-70.736557","-20.387079","-73.111679","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250724T101706_20250724T101732_060224_077BF2_FC3E.zip","3133.4619102478027","","","0","S1A_IWDV_0657_0663_060224_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250724T101641_20250724T101708_060224_077BF2_FE14","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60224","127","653","2025-07-24T10:17:08.734122Z","2025-07-24T10:16:41Z","SLC","2025-07-24T10:16:41Z","2025-07-24T10:17:08Z","-18.4209","-71.3493","-17.879248","-69.980164","-17.33605","-72.308685","-19.50181","-70.376678","-18.950754","-72.728798","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250724T101641_20250724T101708_060224_077BF2_FE14.zip","3299.623592376709","","","0","S1A_IWDV_0652_0658_060224_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250805T101706_20250805T101732_060399_0781F4_5DB4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60399","127","658","2025-08-05T10:17:32.565422Z","2025-08-05T10:17:06Z","SLC","2025-08-05T10:17:06Z","2025-08-05T10:17:32Z","-19.8872","-71.7245","-19.374454","-70.346649","-18.823984","-72.696724","-20.945877","-70.738113","-20.387484","-73.113136","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250805T101706_20250805T101732_060399_0781F4_5DB4.zip","3046.3927879333496","","","0","S1A_IWDV_0657_0663_060399_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250805T101641_20250805T101708_060399_0781F4_5B45","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60399","127","653","2025-08-05T10:17:08.572969Z","2025-08-05T10:16:41Z","SLC","2025-08-05T10:16:41Z","2025-08-05T10:17:08Z","-18.4212","-71.3507","-17.879456","-69.981552","-17.336212","-72.309975","-19.502264","-70.378181","-18.95116","-72.730209","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250805T101641_20250805T101708_060399_0781F4_5B45.zip","3208.2845783233643","","","0","S1A_IWDV_0652_0658_060399_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250817T101706_20250817T101732_060574_0788C6_2491","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60574","127","658","2025-08-17T10:17:32.534414Z","2025-08-17T10:17:06Z","SLC","2025-08-17T10:17:06Z","2025-08-17T10:17:32Z","-19.8865","-71.7249","-19.373556","-70.346924","-18.823023","-72.697014","-20.945341","-70.738525","-20.386883","-73.113564","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250817T101706_20250817T101732_060574_0788C6_2491.zip","3064.2282667160034","","","0","S1A_IWDV_0657_0663_060574_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250817T101641_20250817T101708_060574_0788C6_953B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60574","127","653","2025-08-17T10:17:08.541961Z","2025-08-17T10:16:41Z","SLC","2025-08-17T10:16:41Z","2025-08-17T10:17:08Z","-18.4208","-71.3511","-17.879183","-69.981949","-17.335876","-72.310387","-19.501736","-70.378555","-18.950569","-72.730591","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250817T101641_20250817T101708_060574_0788C6_953B.zip","3214.6203622817993","","","0","S1A_IWDV_0652_0658_060574_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250829T101706_20250829T101732_060749_078FAA_B6E1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60749","127","658","2025-08-29T10:17:32.656300Z","2025-08-29T10:17:06Z","SLC","2025-08-29T10:17:06Z","2025-08-29T10:17:32Z","-19.887","-71.7251","-19.374495","-70.347221","-18.82395","-72.69725","-20.945415","-70.738625","-20.38695","-73.113594","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250829T101706_20250829T101732_060749_078FAA_B6E1.zip","3012.001383781433","","","0","S1A_IWDV_0658_0663_060749_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250829T101641_20250829T101708_060749_078FAA_2FB6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60749","127","653","2025-08-29T10:17:08.661791Z","2025-08-29T10:16:41Z","SLC","2025-08-29T10:16:41Z","2025-08-29T10:17:08Z","-18.4206","-71.351","-17.878885","-69.981918","-17.335571","-72.310287","-19.501684","-70.378609","-18.95051","-72.730576","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250829T101641_20250829T101708_060749_078FAA_2FB6.zip","3273.6523180007935","","","0","S1A_IWDV_0653_0658_060749_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250910T101707_20250910T101733_060924_0796A3_D2D6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60924","127","658","2025-09-10T10:17:33.182655Z","2025-09-10T10:17:07Z","SLC","2025-09-10T10:17:07Z","2025-09-10T10:17:33Z","-19.8865","-71.7255","-19.373953","-70.347656","-18.823404","-72.697746","-20.944992","-70.739082","-20.386522","-73.114113","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250910T101707_20250910T101733_060924_0796A3_D2D6.zip","3176.985032081604","","","0","S1A_IWDV_0657_0663_060924_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250910T101642_20250910T101709_060924_0796A3_20D6","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","60924","127","653","2025-09-10T10:17:09.190202Z","2025-09-10T10:16:42Z","SLC","2025-09-10T10:16:42Z","2025-09-10T10:17:09Z","-18.4207","-71.3517","-17.879335","-69.982597","-17.336014","-72.311035","-19.501389","-70.379105","-18.950211","-72.731133","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250910T101642_20250910T101709_060924_0796A3_20D6.zip","3273.77486038208","","","0","S1A_IWDV_0652_0658_060924_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250922T101707_20250922T101733_061099_079DA9_CB93","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61099","127","658","2025-09-22T10:17:33.355608Z","2025-09-22T10:17:07Z","SLC","2025-09-22T10:17:07Z","2025-09-22T10:17:33Z","-19.8866","-71.7251","-19.374023","-70.347282","-18.823502","-72.697243","-20.94507","-70.738716","-20.386629","-73.113617","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250922T101707_20250922T101733_061099_079DA9_CB93.zip","3343.331943511963","","","0","S1A_IWDV_0657_0663_061099_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20250922T101642_20250922T101709_061099_079DA9_7E0A","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61099","127","653","2025-09-22T10:17:09.363155Z","2025-09-22T10:16:42Z","SLC","2025-09-22T10:16:42Z","2025-09-22T10:17:09Z","-18.4207","-71.3512","-17.879276","-69.982185","-17.335981","-72.310501","-19.501461","-70.378731","-18.95031","-72.730629","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20250922T101642_20250922T101709_061099_079DA9_7E0A.zip","3395.4137783050537","","","0","S1A_IWDV_0652_0658_061099_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251004T101707_20251004T101733_061274_07A4B9_159B","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61274","127","658","2025-10-04T10:17:33.283360Z","2025-10-04T10:17:07Z","SLC","2025-10-04T10:17:07Z","2025-10-04T10:17:33Z","-19.8868","-71.7241","-19.374224","-70.346199","-18.823652","-72.696266","-20.945387","-70.737686","-20.386892","-73.112694","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251004T101707_20251004T101733_061274_07A4B9_159B.zip","3072.0142974853516","","","0","S1A_IWDV_0658_0663_061274_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251004T101642_20251004T101709_061274_07A4B9_99E3","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61274","127","653","2025-10-04T10:17:09.290906Z","2025-10-04T10:16:42Z","SLC","2025-10-04T10:16:42Z","2025-10-04T10:17:09Z","-18.4208","-71.3501","-17.879114","-69.980995","-17.335772","-72.309418","-19.501785","-70.377678","-18.950583","-72.729691","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251004T101642_20251004T101709_061274_07A4B9_99E3.zip","3257.8066205978394","","","0","S1A_IWDV_0653_0658_061274_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251016T101707_20251016T101733_061449_07ABC2_188D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61449","127","658","2025-10-16T10:17:33.613468Z","2025-10-16T10:17:07Z","SLC","2025-10-16T10:17:07Z","2025-10-16T10:17:33Z","-19.8867","-71.7259","-19.374146","-70.348061","-18.823576","-72.698044","-20.945309","-70.739563","-20.386818","-73.114479","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251016T101707_20251016T101733_061449_07ABC2_188D.zip","3151.07949924469","","","0","S1A_IWDV_0658_0663_061449_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251016T101642_20251016T101709_061449_07ABC2_EDD7","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61449","127","653","2025-10-16T10:17:09.618959Z","2025-10-16T10:16:42Z","SLC","2025-10-16T10:16:42Z","2025-10-16T10:17:09Z","-18.4207","-71.352","-17.879282","-69.982903","-17.335939","-72.311234","-19.501581","-70.379509","-18.950382","-72.73143","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251016T101642_20251016T101709_061449_07ABC2_EDD7.zip","3262.669466972351","","","0","S1A_IWDV_0652_0658_061449_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251028T101707_20251028T101733_061624_07B2C9_4802","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61624","127","658","2025-10-28T10:17:33.247521Z","2025-10-28T10:17:07Z","SLC","2025-10-28T10:17:07Z","2025-10-28T10:17:33Z","-19.8861","-71.7256","-19.373524","-70.347725","-18.822969","-72.697685","-20.944687","-70.739227","-20.386213","-73.11412","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251028T101707_20251028T101733_061624_07B2C9_4802.zip","3168.7995405197144","","","0","S1A_IWDV_0658_0663_061624_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251028T101642_20251028T101709_061624_07B2C9_200D","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61624","127","653","2025-10-28T10:17:09.255068Z","2025-10-28T10:16:42Z","SLC","2025-10-28T10:16:42Z","2025-10-28T10:17:09Z","-18.4203","-71.3517","-17.878906","-69.982628","-17.335579","-72.310951","-19.501083","-70.379211","-18.9499","-72.73111","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251028T101642_20251028T101709_061624_07B2C9_200D.zip","3329.8999452590942","","","0","S1A_IWDV_0653_0658_061624_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251109T101706_20251109T101732_061799_07B9A1_DE56","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61799","127","658","2025-11-09T10:17:32.743548Z","2025-11-09T10:17:06Z","SLC","2025-11-09T10:17:06Z","2025-11-09T10:17:32Z","-19.8863","-71.7253","-19.373724","-70.347397","-18.823202","-72.697411","-20.944889","-70.738869","-20.386448","-73.113815","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251109T101706_20251109T101732_061799_07B9A1_DE56.zip","3268.421259880066","","","0","S1A_IWDV_0657_0663_061799_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251109T101641_20251109T101708_061799_07B9A1_21DF","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61799","127","653","2025-11-09T10:17:08.749040Z","2025-11-09T10:16:41Z","SLC","2025-11-09T10:16:41Z","2025-11-09T10:17:08Z","-18.4204","-71.3514","-17.878981","-69.9823","-17.335684","-72.310669","-19.50116","-70.378845","-18.950008","-72.730797","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251109T101641_20251109T101708_061799_07B9A1_21DF.zip","3408.357202529907","","","0","S1A_IWDV_0652_0658_061799_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251121T101706_20251121T101732_061974_07C06F_EE52","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61974","127","658","2025-11-21T10:17:32.409107Z","2025-11-21T10:17:06Z","SLC","2025-11-21T10:17:06Z","2025-11-21T10:17:32Z","-19.8865","-71.7264","-19.373571","-70.348541","-18.823124","-72.698456","-20.945364","-70.740143","-20.386997","-73.114998","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251121T101706_20251121T101732_061974_07C06F_EE52.zip","2990.3878784179688","","","0","S1A_IWDV_0657_0663_061974_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251121T101641_20251121T101708_061974_07C06F_E7B1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","61974","127","653","2025-11-21T10:17:08.406376Z","2025-11-21T10:16:41Z","SLC","2025-11-21T10:16:41Z","2025-11-21T10:17:08Z","-18.4203","-71.3525","-17.878695","-69.983429","-17.335474","-72.311714","-19.501131","-70.38002","-18.950056","-72.731873","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251121T101641_20251121T101708_061974_07C06F_E7B1.zip","3301.9124689102173","","","0","S1A_IWDV_0652_0658_061974_127","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20251203T101704_20251203T101731_062149_07C743_DBF4","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","62149","127","658","2025-12-03T10:17:31.094757Z","2025-12-03T10:17:04Z","SLC","2025-12-03T10:17:04Z","2025-12-03T10:17:31Z","-19.8867","-71.7248","-19.37429","-70.347099","-18.82386","-72.696991","-20.944973","-70.738419","-20.386629","-73.113235","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20251203T101704_20251203T101731_062149_07C743_DBF4.zip","3088.6028718948364","","","0","S1A_IWDV_0657_0663_062149_127","","","","","","","","","","",""
